id,project_slug,cve_id,cwe_id,cwe_name,github_username,github_repository_name,github_tag,github_url,advisory_id,buggy_commit_id,fix_commit_ids
903,google-compute-engine-plugin_CVE-2022-29052_google-compute-engine-4.3.8,CVE-2022-29052,CWE-522,CWE-522: Insufficiently Protected Credentials,jenkinsci,google-compute-engine-plugin,google-compute-engine-4.3.8,https://github.com/jenkinsci/google-compute-engine-plugin,GHSA-vhxq-9mpv-gj87,08e2f706e8eb143a81963eff39d599eb86321c81,16d2ae71a1b34c81db1d74f83c41577536e5256f
904,pinot_CVE-2022-23974_release-0.9.3,CVE-2022-23974,CWE-674,CWE-674: Uncontrolled Recursion,apache,pinot,release-0.9.3,https://github.com/apache/pinot,GHSA-29f8-q7mf-7cqj,,
905,shopizer_CVE-2022-23059_2.17.0,CVE-2022-23059,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),shopizer-ecommerce,shopizer,2.17.0,https://github.com/shopizer-ecommerce/shopizer,GHSA-p2j7-6g9h-32xh,3d346a69d74e23cb22259304ec95313e996263bb,6b9f1ecd303b3b724d96bd08095c1a751dcc287e
906,ci-with-toad-edge-plugin_CVE-2022-28146_ci-with-toad-edge-2.3,CVE-2022-28146,CWE-22,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),jenkinsci,ci-with-toad-edge-plugin,ci-with-toad-edge-2.3,https://github.com/jenkinsci/ci-with-toad-edge-plugin,GHSA-8p4x-fq8v-xhv4,d6b2292949d0cddf4a2981fefbf3e30d1dfcd88a,49d4b855773ed4bbc58fc510149ec24d504f80d4
907,rocketchatnotifier-plugin_CVE-2022-28139_v1.4.10,CVE-2022-28139,CWE-862,CWE-862: Missing Authorization,jenkinsci,rocketchatnotifier-plugin,v1.4.10,https://github.com/jenkinsci/rocketchatnotifier-plugin,GHSA-4p8f-2fwv-6xcw,14cdaa96d98d6d65fbefde1103a04bc478edf415,1a0023be9f2e143434d028d5292ef9dc3195d051
908,flaky-test-handler-plugin_CVE-2022-28140_flaky-test-handler-1.2.1,CVE-2022-28140,CWE-611,CWE-611: Improper Restriction of XML External Entity Reference,jenkinsci,flaky-test-handler-plugin,flaky-test-handler-1.2.1,https://github.com/jenkinsci/flaky-test-handler-plugin,GHSA-v4rr-65x6-g69f,1cac8aa3e5fa6a33b813c3ab155b71c78e6e7816,c4ab38fef3658a02315a00288b934bdd9981b3a4
909,ci-with-toad-edge-plugin_CVE-2022-28145_ci-with-toad-edge-2.3,CVE-2022-28145,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,ci-with-toad-edge-plugin,ci-with-toad-edge-2.3,https://github.com/jenkinsci/ci-with-toad-edge-plugin,GHSA-7jh8-ghwc-82cw,2d8ee23de13b59334bb5232ebcaf2fdcb2927466,d6b2292949d0cddf4a2981fefbf3e30d1dfcd88a
910,ci-with-toad-edge-plugin_CVE-2022-28147_ci-with-toad-edge-2.3,CVE-2022-28147,CWE-281,CWE-281: Improper Preservation of Permissions,jenkinsci,ci-with-toad-edge-plugin,ci-with-toad-edge-2.3,https://github.com/jenkinsci/ci-with-toad-edge-plugin,GHSA-8hh2-rxm8-7fj8,49d4b855773ed4bbc58fc510149ec24d504f80d4,2b65d62ebb71ec727097aa409c623f9c7c3b2792
911,soa-model_CVE-2021-43090_v1.6.3,CVE-2021-43090,CWE-611,CWE-611: Improper Restriction of XML External Entity Reference,membrane,soa-model,v1.6.3,https://github.com/membrane/soa-model,GHSA-pv39-qp28-4mgh,52730dd6789e358435acf082df3244628b48b980,19de16902468e7963cc4dc6b544574bc1ea3f251
912,p4-plugin_CVE-2021-21655_p4-1.11.4,CVE-2021-21655,CWE-352,CWE-352: Cross-Site Request Forgery (CSRF),jenkinsci,p4-plugin,p4-1.11.4,https://github.com/jenkinsci/p4-plugin,GHSA-3rj3-qp2j-4fj2,da80d88de1ec311bc538a985894b0e4bc2a0c064,6b0237b04c985987460e31987d3cb314afa1ead6
913,xcode-plugin_CVE-2021-21656_xcode-plugin-2.0.14,CVE-2021-21656,CWE-611,CWE-611: Improper Restriction of XML External Entity Reference,jenkinsci,xcode-plugin,xcode-plugin-2.0.14,https://github.com/jenkinsci/xcode-plugin,GHSA-wfxp-4qgw-qp3c,e57051344470d0336bc077eb5ec10371544c5009,01335f1f4734e4a7eda69b28e182ecd4c34a1a4b
914,nutch_CVE-2021-23901_release-1.17,CVE-2021-23901,CWE-611,CWE-611: Improper Restriction of XML External Entity Reference,apache,nutch,release-1.17,https://github.com/apache/nutch,GHSA-fxhp-wrw9-3r97,,
915,parameterized-trigger-plugin_CVE-2022-27195_parameterized-trigger-2.43,CVE-2022-27195,CWE-532,CWE-532: Insertion of Sensitive Information into Log File,jenkinsci,parameterized-trigger-plugin,parameterized-trigger-2.43,https://github.com/jenkinsci/parameterized-trigger-plugin,GHSA-5mpf-hw8f-86w9,ae7eb39868226b357db067dbadb8f32ed0a04c69,6b7cd2272cbd9f97416bff7ea19132b9aad0898d
916,dashboard-view-plugin_CVE-2022-27197_dashboard-view-2.18,CVE-2022-27197,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,dashboard-view-plugin,dashboard-view-2.18,https://github.com/jenkinsci/dashboard-view-plugin,GHSA-6fg4-36v7-xv32,d153b4cedcba410b22e8a8cd7fef3640b62ec023,942c5c78fa834a6be242f144adc2b7f045ccdbc3
917,favorite-plugin_CVE-2022-27196_favorite-2.4.0,CVE-2022-27196,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,favorite-plugin,favorite-2.4.0,https://github.com/jenkinsci/favorite-plugin,GHSA-874r-46c6-7p4r,7019eb347448eaaf62651a51b05182c38fcb5f6e,543a4d87c4fade02173f793905a99adec517bc3b
918,folder-auth-plugin_CVE-2022-27200_folder-auth-1.3,CVE-2022-27200,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,folder-auth-plugin,folder-auth-1.3,https://github.com/jenkinsci/folder-auth-plugin,GHSA-chr6-386q-4m3v,0cf9c2d2a6bcfd61f92b036ff4b41774d81e4e64,085df580c22902820ebba77b1201fabff098efc4
919,gitlab-oauth-plugin_CVE-2022-27206_gitlab-oauth-1.13,CVE-2022-27206,CWE-311,CWE-311: Missing Encryption of Sensitive Data,jenkinsci,gitlab-oauth-plugin,gitlab-oauth-1.13,https://github.com/jenkinsci/gitlab-oauth-plugin,GHSA-hx3r-qwxv-5jw9,,
920,any23_CVE-2022-25312_any23-2.6,CVE-2022-25312,CWE-611,CWE-611: Improper Restriction of XML External Entity Reference,apache,any23,any23-2.6,https://github.com/apache/any23,GHSA-2rmm-87v7-34rj,dda25df65b1eae90b9cc774e12c07510a6303319,856210814c16ff720f1484019013dc77cf95a2d0
921,hazelcast_CVE-2022-0265_vpersistence-prototype,CVE-2022-0265,CWE-611,CWE-611: Improper Restriction of XML External Entity Reference,hazelcast,hazelcast,vpersistence-prototype,https://github.com/hazelcast/hazelcast,GHSA-99wh-973f-779p,7e7f00be7b5ed17b2afce73b5b14598e45350175,4d6b666cd0291abd618c3b95cdbb51aa4208e748
922,excel-streaming-reader_CVE-2022-23640_2.0.0,CVE-2022-23640,CWE-611,CWE-611: Improper Restriction of XML External Entity Reference,monitorjbl,excel-streaming-reader,2.0.0,https://github.com/monitorjbl/excel-streaming-reader,GHSA-xvm2-9xvc-hx7f,62470065c35871076ad14480d2df26d9c5c3700a,0749c7b9709db078ccdeada16d46a34bc2910c73
923,CoreNLP_CVE-2021-44550_v4.3.2,CVE-2021-44550,CWE-863,CWE-863: Incorrect Authorization,stanfordnlp,CoreNLP,v4.3.2,https://github.com/stanfordnlp/CoreNLP,GHSA-x2p8-rgfm-qw3v,85e305bf63b3954e6266801175579a8b81769709,5ee097dbede547023e88f60ed3f430ff09398b87
924,metadata-extractor_CVE-2022-24613_2.17.0,CVE-2022-24613,CWE-755,CWE-755: Improper Handling of Exceptional Conditions,drewnoakes,metadata-extractor,2.17.0,https://github.com/drewnoakes/metadata-extractor,GHSA-p5pg-wm9q-8v6r,1a706eab97d925b772bb6fe10218b25c4213f1d2,b2e2dcaef30c3c9609e92ea56fc39e341fc0d193
925,metadata-extractor_CVE-2022-24614_2.17.0,CVE-2022-24614,CWE-770,CWE-770: Allocation of Resources Without Limits or Throttling,drewnoakes,metadata-extractor,2.17.0,https://github.com/drewnoakes/metadata-extractor,GHSA-4v6p-cxf9-98rf,e9733f0cde4d0d4e37e5ee222d7bcfc5fe1aa9bd,85ec243df54133a87f9d928d2278595f52b07519
926,zip4j_CVE-2022-24615_v2.9.1,CVE-2022-24615,CWE-248,CWE-248: Uncaught Exception,srikanth-lingala,zip4j,v2.9.1,https://github.com/srikanth-lingala/zip4j,GHSA-q62h-jw38-24vh,,
927,lemminx_CVE-2022-0672_0.18.4,CVE-2022-0672,CWE-200,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,eclipse,lemminx,0.18.4,https://github.com/eclipse/lemminx,GHSA-hrxv-694f-22g3,7cab4accbc778119518e1ead3fc05b5cdbc3238e,076b88052c2a63f60a98ef4b45e3e38c217b70ae
928,lemminx_CVE-2022-0671_0.18.4,CVE-2022-0671,CWE-400,CWE-400: Uncontrolled Resource Consumption,eclipse,lemminx,0.18.4,https://github.com/eclipse/lemminx,GHSA-52vv-3vf7-f7wh,4a1b5298335fb7bfa1837052ec0e8e08933de6e1,b46cb1f283c70b85c22221b30a4aff62be495237
929,lemminx_CVE-2022-0673_0.18.4,CVE-2022-0673,CWE-22,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),eclipse,lemminx,0.18.4,https://github.com/eclipse/lemminx,GHSA-gggp-gh2p-996x,b46cb1f283c70b85c22221b30a4aff62be495237,48f23ab4dae19268027ede6c923d12e0b5e8d1fe
930,pipeline-build-step-plugin_CVE-2022-25184_pipeline-build-step-2.15,CVE-2022-25184,CWE-522,CWE-522: Insufficiently Protected Credentials,jenkinsci,pipeline-build-step-plugin,pipeline-build-step-2.15,https://github.com/jenkinsci/pipeline-build-step-plugin,GHSA-g84f-cmc8-682c,1df0d1b6452e00fe2b6b44b2d4741cd2b3f7e875,c06f65425fe9696d2237f591959dd4b5c6083fd9
931,support-core-plugin_CVE-2022-25187_support-core-2.79,CVE-2022-25187,CWE-212,CWE-212: Improper Removal of Sensitive Information Before Storage or Transfer,jenkinsci,support-core-plugin,support-core-2.79,https://github.com/jenkinsci/support-core-plugin,GHSA-5m8f-v3gw-h94w,8f088ce50a6e7b6b40d2e06af4eac1631c3e303e,c6d20da4f372f03bd3e4844f0df2f109df68a63c
932,custom-checkbox-parameter-plugin_CVE-2022-25189_custom-checkbox-parameter-1.1,CVE-2022-25189,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,custom-checkbox-parameter-plugin,custom-checkbox-parameter-1.1,https://github.com/jenkinsci/custom-checkbox-parameter-plugin,GHSA-6q8r-5pm6-v2q8,7297667d3af7119874706c9b4e0d56d38078ac31,f859f0aebb94974f72591fb01ef41b05675d9f11
933,fortify-plugin_CVE-2022-25188_v20.2.34,CVE-2022-25188,CWE-22,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),jenkinsci,fortify-plugin,v20.2.34,https://github.com/jenkinsci/fortify-plugin,GHSA-23h5-8ph6-7rfc,ae0f35d7ece5f88eb818686a9bf65cc7ee13644b,ba3030cb63bb86b6bb13342664e0e319f2fee374
934,conjur-credentials-plugin_CVE-2022-25190_conjur-credentials-1.0.11,CVE-2022-25190,CWE-862,CWE-862: Missing Authorization,jenkinsci,conjur-credentials-plugin,conjur-credentials-1.0.11,https://github.com/jenkinsci/conjur-credentials-plugin,GHSA-372f-jc47-7gr5,811b0672d5a88d2145823f7355619ddd5f328e17,eda06cde26cdf2d40ae4e2f4d2709e8174489068
935,agent-server-parameter-plugin_CVE-2022-25191_agent-server-parameter-1.0,CVE-2022-25191,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,agent-server-parameter-plugin,agent-server-parameter-1.0,https://github.com/jenkinsci/agent-server-parameter-plugin,GHSA-53c4-cmhf-gp7w,45c987f221e8a2a537ef9913668ac65e59f4ca3d,cd237c40c76661b5c6a05e542034746e431e706e
936,autonomiq-plugin_CVE-2022-25195_1.15,CVE-2022-25195,CWE-862,CWE-862: Missing Authorization,jenkinsci,autonomiq-plugin,1.15,https://github.com/jenkinsci/autonomiq-plugin,GHSA-6jv7-28mv-qp9c,abfbe8a84d54ec7708c8ef073d56b128baffb1f5,e06b1ff67664a90819c9561bbc12f4c6e593d1dc
937,autonomiq-plugin_CVE-2022-25194_1.15,CVE-2022-25194,CWE-352,CWE-352: Cross-Site Request Forgery (CSRF),jenkinsci,autonomiq-plugin,1.15,https://github.com/jenkinsci/autonomiq-plugin,GHSA-g5wh-fw4m-2v28,abfbe8a84d54ec7708c8ef073d56b128baffb1f5,e06b1ff67664a90819c9561bbc12f4c6e593d1dc
938,karaf_CVE-2020-11980_karaf-4.2.8,CVE-2020-11980,CWE-918,CWE-918: Server-Side Request Forgery (SSRF),apache,karaf,karaf-4.2.8,https://github.com/apache/karaf,GHSA-9jg9-6wm2-x7p5,9440ca60e8b82793b92e660decba8adb63ab08fa,3e4c4bed2d08e81ca5961ab5fcadab23470db1c9
939,json-sanitizer_CVE-2020-13973_release-1.2.0,CVE-2020-13973,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),OWASP,json-sanitizer,release-1.2.0,https://github.com/OWASP/json-sanitizer,GHSA-g8jj-899q-8x3j,,
940,jodd_CVE-2018-21234_v5.0.3,CVE-2018-21234,CWE-502,CWE-502: Deserialization of Untrusted Data,oblac,jodd,v5.0.3,https://github.com/oblac/jodd,GHSA-jrg3-qq99-35g7,63c4eb0cc95e18f938acf0f9687543589218f053,9bffc3913aeb8472c11bb543243004b4b4376f16
941,json-smart-v1_CVE-2021-31684_1.3.2,CVE-2021-31684,CWE-125,CWE-125: Out-of-bounds Read,netplex,json-smart-v1,1.3.2,https://github.com/netplex/json-smart-v1,GHSA-fg2v-w576-w4v3,,
942,torpedoquery_CVE-2019-11343_v2.5.2,CVE-2019-11343,CWE-UNKNOWN,,xjodoin,torpedoquery,v2.5.2,https://github.com/xjodoin/torpedoquery,GHSA-j7m2-58wv-9v79,4fd2282409b6c7a786b4c01d7dcc287e0a609114,3c20b874fba9cc2a78b9ace10208de1602b56c3f
943,audit-trail-plugin_CVE-2020-2287_audit-trail-3.6,CVE-2020-2287,CWE-435,CWE-435: Improper Interaction Between Multiple Correctly-Behaving Entities,jenkinsci,audit-trail-plugin,audit-trail-3.6,https://github.com/jenkinsci/audit-trail-plugin,GHSA-rpj6-2q8r-98f8,43433147bec001f13536534d3d282ce3c28b26be,329c6090c1c444a16e95757e537b0cbb2347a9f4
944,solr_CVE-2020-13957_releases/lucene-solr/8.6.2,CVE-2020-13957,CWE-863,CWE-863: Incorrect Authorization,apache,solr,releases/lucene-solr/8.6.2,https://github.com/apache/solr,GHSA-3c7p-vv5r-cmr5,a50c108433c9c5fc79f7ccd7bf309ad3b2e5fe3d,e001c2221812a0ba9e9378855040ce72f93eced4
945,pgjdbc_CVE-2020-13692_release-6-3,CVE-2020-13692,CWE-611,CWE-611: Improper Restriction of XML External Entity Reference,pgjdbc,pgjdbc,release-6-3,https://github.com/pgjdbc/pgjdbc,GHSA-88cc-g835-76rp,97e2e8f5bb325841f7a9d20c22eee1a419c3abdc,14b62aca4764d496813f55a43d050b017e01eb65
946,akka-http-session_CVE-2020-7780_v0.5.10,CVE-2020-7780,CWE-352,CWE-352: Cross-Site Request Forgery (CSRF),softwaremill,akka-http-session,v0.5.10,https://github.com/softwaremill/akka-http-session,GHSA-q42q-523g-3fwv,ed2567c3b3ea013f1617a8cb419d3ade81cba63b,57f11663eecb84be03383d164f655b9c5f953b41
947,accumulo_CVE-2020-17533_rel/1.10.0,CVE-2020-17533,CWE-252,CWE-252: Unchecked Return Value,apache,accumulo,rel/1.10.0,https://github.com/apache/accumulo,GHSA-grc3-8q8m-4j7c,024a72ed8b80c21470ab2eed04787e3216b7b606,877ad502f6857e48342664e4b0ce83db74e4cda4
948,twitter-server_CVE-2020-35774_twitter-server-20.10.0,CVE-2020-35774,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),twitter,twitter-server,twitter-server-20.10.0,https://github.com/twitter/twitter-server,GHSA-3mqv-8gxg-pfm4,3bddefcce2e960735ae1d62f9e88d43419f272c1,e0aeb87e89a6e6c711214ee2de0dd9f6e5f9cb6c
949,netbeans-html4j_CVE-2020-17534_release-1.7,CVE-2020-17534,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),apache,netbeans-html4j,release-1.7,https://github.com/apache/netbeans-html4j,GHSA-ppc3-fpvh-7396,d1dcd9c0542ac46d7764256a81057dfbe2d8805a,fa70e507e5555e1adb4f6518479fc408a7abd0e6
950,hawkbit_CVE-2020-27219_0.2.5,CVE-2020-27219,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),eclipse-hawkbit,hawkbit,0.2.5,https://github.com/eclipse-hawkbit/hawkbit,GHSA-rcvx-rmvf-mxch,8816396d18880d2020743ce2e83a08446449d0db,94b7c12cde1b38eda5414bd88d6d068008cfb9f9
951,shiro_CVE-2020-17523_shiro-root-1.7.0-release-vote1,CVE-2020-17523,CWE-287,CWE-287: Improper Authentication,apache,shiro,shiro-root-1.7.0-release-vote1,https://github.com/apache/shiro,GHSA-v98j-7crc-wvrj,,
952,jinjava_CVE-2020-12668_jinjava-2.5.3,CVE-2020-12668,CWE-200,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,HubSpot,jinjava,jinjava-2.5.3,https://github.com/HubSpot/jinjava,GHSA-2hjr-fg6c-v2h6,43f9b6572bbc37a6d6f60b11280237f03f770127,5dfa5b87318744a4d020b66d5f7747acc36b213b
953,nifi-registry_CVE-2020-9482_nifi-registry-0.6.0-RC1,CVE-2020-9482,CWE-613,CWE-613: Insufficient Session Expiration,apache,nifi-registry,nifi-registry-0.6.0-RC1,https://github.com/apache/nifi-registry,GHSA-rcwj-2hj2-vmjj,6674e1712a880252d56186d1646d0b90cd9d44ad,2881e29dce3a179f3e56069b82ef8cbb7bd8d85c
954,james-project_CVE-2022-22931_james-project-3.6.1,CVE-2022-22931,CWE-22,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),apache,james-project,james-project-3.6.1,https://github.com/apache/james-project,GHSA-v84g-cf5j-xjqx,67ccfa7258f8e9486937ac6c29a6cad372f2de48,b1e891a9e5eeadfa1d779ae50f21c73efe4d2fc7
955,activemq-artemis_CVE-2022-23913_2.19.0,CVE-2022-23913,CWE-400,CWE-400: Uncontrolled Resource Consumption,apache,activemq-artemis,2.19.0,https://github.com/apache/activemq-artemis,GHSA-pr38-qpxm-g88x,8d50aa916c0cfff2540a8614dba52015144e882e,1f92368240229b8f5db92a92a72c703faf83e9b7
956,itext-java_CVE-2022-24198_7.1.19,CVE-2022-24198,CWE-125,CWE-125: Out-of-bounds Read,itext,itext-java,7.1.19,https://github.com/itext/itext-java,GHSA-8c9h-4q7g-fp7h,a9af64d404f47031ce2c551abf31fa781df0ac64,321336392695ead6f071cb60240956282d254782
957,junrar_CVE-2022-23596_v7.4.0,CVE-2022-23596,CWE-400,CWE-400: Uncontrolled Resource Consumption,junrar,junrar,v7.4.0,https://github.com/junrar/junrar,GHSA-m6cj-93v6-cvr5,306bb60eed59f90103bf3e9f2446472f2357fb84,7b16b3d90b91445fd6af0adfed22c07413d4fab7
958,min-dash_CVE-2021-23460_v3.8.0,CVE-2021-23460,CWE-1321,CWE-1321: Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),bpmn-io,min-dash,v3.8.0,https://github.com/bpmn-io/min-dash,GHSA-2m53-83f3-562j,59451ec61eb112184e688e802963905e93290169,2c6689e2aa29f4b66a4874a2f3003431e9db48d1
959,karaf_CVE-2022-22932_karaf-4.3.5,CVE-2022-22932,CWE-22,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),apache,karaf,karaf-4.3.5,https://github.com/apache/karaf,GHSA-544x-2jx9-4pfg,5d1a262bfdaf7548ef5111c5d04a603888b800af,52b70cf5128b4823a829c33cedb9439e8c4259af
960,karaf_CVE-2021-41766_karaf-4.3.5,CVE-2021-41766,CWE-502,CWE-502: Deserialization of Untrusted Data,apache,karaf,karaf-4.3.5,https://github.com/apache/karaf,GHSA-jh5g-9m4v-9vv9,13563b0dd770acd16f9a0bdfc09f3ce6d52ddd60,b42c82ca3b9a22bd92d249a1060a1953f4188bc2
961,shenyu_CVE-2022-23945_v2.4.1,CVE-2022-23945,CWE-306,CWE-306: Missing Authentication for Critical Function,apache,shenyu,v2.4.1,https://github.com/apache/shenyu,GHSA-7rjp-fgwj-47rw,6ca007400ebd17eabc2769573c081652cecdf134,9a02215013037e1cc8cd41f216164628a9e9e28f
962,incubator-shenyu_CVE-2022-23223_v2.4.1,CVE-2022-23223,CWE-522,CWE-522: Insufficiently Protected Credentials,apache,incubator-shenyu,v2.4.1,https://github.com/apache/incubator-shenyu,GHSA-7wq4-89xx-g62j,51cc05f28aa3e9595191196225ada9c4039ee73a,0e826ceae97a1258cb15c73a3072118c920e8654
963,shenyu_CVE-2022-23944_v2.4.1,CVE-2022-23944,CWE-306,CWE-306: Missing Authentication for Critical Function,apache,shenyu,v2.4.1,https://github.com/apache/shenyu,GHSA-6v39-p2xq-g5c3,71310a5c877324a4f56fd06fd6ffc18503c0eee0,50e4b5e626ad94b415e26ef4fbe584bd51fd1b77
964,h2database_CVE-2022-23221_version-2.0.206,CVE-2022-23221,CWE-88,CWE-88: Improper Neutralization of Argument Delimiters in a Command ('Argument Injection'),h2database,h2database,version-2.0.206,https://github.com/h2database/h2database,GHSA-45hx-wfhj-473x,,
965,jadx_CVE-2022-0219_v1.3.1,CVE-2022-0219,CWE-611,CWE-611: Improper Restriction of XML External Entity Reference,skylot,jadx,v1.3.1,https://github.com/skylot/jadx,GHSA-r8j4-96mx-rjcc,6db61e7a5908db0138a3a15d42c0a46ae787c72c,d22db30166e7cb369d72be41382bb63ac8b81c52
966,android-gif-drawable_CVE-2022-23435_v1.2.23,CVE-2022-23435,CWE-770,CWE-770: Allocation of Resources Without Limits or Throttling,koral--,android-gif-drawable,v1.2.23,https://github.com/koral--/android-gif-drawable,GHSA-3mm4-w7v6-4rhv,3d90c88b2e9877e43dd5be106c87cf62b71323e6,9f0f0c89e6fa38548163771feeb4bde84b828887
967,credentials-binding-plugin_CVE-2022-20616_credentials-binding-1.27,CVE-2022-20616,CWE-732,CWE-732: Incorrect Permission Assignment for Critical Resource,jenkinsci,credentials-binding-plugin,credentials-binding-1.27,https://github.com/jenkinsci/credentials-binding-plugin,GHSA-gqm2-2gcx-p88w,a89215848c97c3dc6f5d5549bc4e3fe4f7cec002,2dd5eda721e52d9a5bf6748405adf965ba517d8a
968,docker-commons-plugin_CVE-2022-20617_docker-commons-1.17,CVE-2022-20617,CWE-78,CWE-78: Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),jenkinsci,docker-commons-plugin,docker-commons-1.17,https://github.com/jenkinsci/docker-commons-plugin,GHSA-jpxj-vgq5-prjc,7078a70448719715ae2c91b6a7fd718de76cf5a2,c069b79c31c5aa80a01b0c462f0dc6b41751f059
969,metrics-plugin_CVE-2022-20621_metrics-4.0.2.8,CVE-2022-20621,CWE-522,CWE-522: Insufficiently Protected Credentials,jenkinsci,metrics-plugin,metrics-4.0.2.8,https://github.com/jenkinsci/metrics-plugin,GHSA-gg9m-x3cg-69vh,06a8665d291df51a3d0c10df96ccca0ecbe1f560,9810480370d4c5e04a2b710934db5461bde0d1b6
970,active-directory-plugin_CVE-2022-23105_active-directory-2.25,CVE-2022-23105,CWE-319,CWE-319: Cleartext Transmission of Sensitive Information,jenkinsci,active-directory-plugin,active-directory-2.25,https://github.com/jenkinsci/active-directory-plugin,GHSA-c8cc-hj57-vm65,5bf692ccb050405aca627ceb046e8e12128b21b1,07b05f83b167c79590f2efbdad8cb84fc98ed150
971,hashicorp-vault-plugin_CVE-2022-23109_hashicorp-vault-plugin-3.7.0,CVE-2022-23109,CWE-522,CWE-522: Insufficiently Protected Credentials,jenkinsci,hashicorp-vault-plugin,hashicorp-vault-plugin-3.7.0,https://github.com/jenkinsci/hashicorp-vault-plugin,GHSA-h6x7-jq46-fp33,f7d0fc50dda5357b797502a2feaf128d000e059c,c7ad9779320bd8640d83790a985ebab240249b13
972,publish-over-ssh-plugin_CVE-2022-23110_publish-over-ssh-1.22,CVE-2022-23110,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,publish-over-ssh-plugin,publish-over-ssh-1.22,https://github.com/jenkinsci/publish-over-ssh-plugin,GHSA-fjpm-hf7c-xgc2,f3f6909264105b15e6f54d150051cc34b530a9a6,edf4e981684326d371200541d440d26b141b269e
973,publish-over-ssh-plugin_CVE-2022-23112_publish-over-ssh-1.23,CVE-2022-23112,CWE-862,CWE-862: Missing Authorization,jenkinsci,publish-over-ssh-plugin,publish-over-ssh-1.23,https://github.com/jenkinsci/publish-over-ssh-plugin,GHSA-vc4r-j8j6-3fp6,7be6927f37f4bd37d98570c269ec45b1081c68a2,21bf41adbce9e71d3f77e113e29bf81d437cadc3
